,file,start_time,end_time,Cheer,A,Check,B,K,C,Chits,D,J,G,E
1634,/mnt/class_data/Shelby/One_Minute_Audio/SL54_Trial_2_trim.WAV,39.0,42.0,True,0,False,False,False,0,False,0,False,False,0
1635,/mnt/class_data/Shelby/One_Minute_Audio/SL54_Trial_2_trim.WAV,42.0,45.0,True,0,True,False,False,0,False,0,False,False,0
1636,/mnt/class_data/Shelby/One_Minute_Audio/SL54_Trial_2_trim.WAV,45.0,48.0,True,0,False,False,False,0,False,0,False,False,0
1637,/mnt/class_data/Shelby/One_Minute_Audio/SL54_Trial_2_trim.WAV,48.0,51.0,True,0,False,False,False,0,False,0,False,False,0
1638,/mnt/class_data/Shelby/One_Minute_Audio/SL54_Trial_2_trim.WAV,51.0,54.0,False,0,False,False,False,0,False,0,False,False,0
1639,/mnt/class_data/Shelby/One_Minute_Audio/SL54_Trial_2_trim.WAV,54.0,57.0,True,0,False,False,False,0,False,0,False,False,0
1640,/mnt/class_data/Shelby/One_Minute_Audio/SL54_Trial_2_trim.WAV,57.0,60.0,True,0,True,False,False,0,False,0,False,False,0
1641,/mnt/class_data/Shelby/One_Minute_Audio/SL13_Trial_1_trim.WAV,0.0,3.0,False,0,False,False,False,0,False,0,False,False,0
1642,/mnt/class_data/Shelby/One_Minute_Audio/SL13_Trial_1_trim.WAV,3.0,6.0,False,0,False,False,False,0,False,0,False,False,0
1643,/mnt/class_data/Shelby/One_Minute_Audio/SL13_Trial_1_trim.WAV,6.0,9.0,False,0,False,False,False,0,False,0,False,False,0
1644,/mnt/class_data/Shelby/One_Minute_Audio/SL13_Trial_1_trim.WAV,9.0,12.0,False,0,False,False,False,0,False,0,False,False,0
1645,/mnt/class_data/Shelby/One_Minute_Audio/SL13_Trial_1_trim.WAV,12.0,15.0,False,0,True,False,False,0,True,0,False,False,0
1646,/mnt/class_data/Shelby/One_Minute_Audio/SL13_Trial_1_trim.WAV,15.0,18.0,False,0,False,False,False,0,False,0,False,False,1
1647,/mnt/class_data/Shelby/One_Minute_Audio/SL13_Trial_1_trim.WAV,18.0,21.0,False,0,False,False,False,0,False,0,False,False,1
1648,/mnt/class_data/Shelby/One_Minute_Audio/SL13_Trial_1_trim.WAV,21.0,24.0,False,0,False,False,False,0,False,0,False,False,1
1649,/mnt/class_data/Shelby/One_Minute_Audio/SL13_Trial_1_trim.WAV,24.0,27.0,False,0,False,False,False,0,False,0,False,False,1
1650,/mnt/class_data/Shelby/One_Minute_Audio/SL13_Trial_1_trim.WAV,27.0,30.0,False,0,False,False,False,0,False,0,False,False,1
1651,/mnt/class_data/Shelby/One_Minute_Audio/SL13_Trial_1_trim.WAV,30.0,33.0,False,0,False,False,False,0,False,0,False,False,1
1652,/mnt/class_data/Shelby/One_Minute_Audio/SL13_Trial_1_trim.WAV,33.0,36.0,False,0,False,False,False,0,False,0,False,False,1
1653,/mnt/class_data/Shelby/One_Minute_Audio/SL13_Trial_1_trim.WAV,36.0,39.0,False,0,False,False,False,0,False,0,False,False,1
1654,/mnt/class_data/Shelby/One_Minute_Audio/SL13_Trial_1_trim.WAV,39.0,42.0,False,0,False,False,False,0,False,0,False,False,1
1655,/mnt/class_data/Shelby/One_Minute_Audio/SL13_Trial_1_trim.WAV,42.0,45.0,False,0,False,False,False,0,False,0,False,False,0
1656,/mnt/class_data/Shelby/One_Minute_Audio/SL13_Trial_1_trim.WAV,45.0,48.0,False,0,False,False,False,0,False,0,False,False,1
1657,/mnt/class_data/Shelby/One_Minute_Audio/SL13_Trial_1_trim.WAV,48.0,51.0,False,0,False,False,False,0,False,0,False,False,0
1658,/mnt/class_data/Shelby/One_Minute_Audio/SL13_Trial_1_trim.WAV,51.0,54.0,False,0,False,False,False,0,False,0,False,False,0
1659,/mnt/class_data/Shelby/One_Minute_Audio/SL13_Trial_1_trim.WAV,54.0,57.0,False,0,False,False,False,0,False,0,False,False,0
1660,/mnt/class_data/Shelby/One_Minute_Audio/SL13_Trial_1_trim.WAV,57.0,60.0,False,0,False,False,False,0,False,0,False,False,0
1681,/mnt/class_data/Shelby/One_Minute_Audio/SL43_Trial_2_trim.WAV,0.0,3.0,True,0,True,False,False,0,False,0,False,False,0
1682,/mnt/class_data/Shelby/One_Minute_Audio/SL43_Trial_2_trim.WAV,3.0,6.0,True,0,True,False,False,0,False,0,False,False,0
1683,/mnt/class_data/Shelby/One_Minute_Audio/SL43_Trial_2_trim.WAV,6.0,9.0,True,0,True,False,False,0,False,0,False,False,0
1684,/mnt/class_data/Shelby/One_Minute_Audio/SL43_Trial_2_trim.WAV,9.0,12.0,True,0,True,False,False,0,False,0,False,False,0
1685,/mnt/class_data/Shelby/One_Minute_Audio/SL43_Trial_2_trim.WAV,12.0,15.0,False,0,True,False,False,0,False,0,False,False,0
1686,/mnt/class_data/Shelby/One_Minute_Audio/SL43_Trial_2_trim.WAV,15.0,18.0,True,0,False,False,False,0,False,0,False,False,0
1687,/mnt/class_data/Shelby/One_Minute_Audio/SL43_Trial_2_trim.WAV,18.0,21.0,False,0,True,False,False,0,False,0,False,False,0
1688,/mnt/class_data/Shelby/One_Minute_Audio/SL43_Trial_2_trim.WAV,21.0,24.0,True,0,True,False,False,0,False,0,False,False,0
1689,/mnt/class_data/Shelby/One_Minute_Audio/SL43_Trial_2_trim.WAV,24.0,27.0,False,0,True,False,False,0,False,0,False,False,0
1690,/mnt/class_data/Shelby/One_Minute_Audio/SL43_Trial_2_trim.WAV,27.0,30.0,False,0,True,False,False,0,False,0,False,False,0
1691,/mnt/class_data/Shelby/One_Minute_Audio/SL43_Trial_2_trim.WAV,30.0,33.0,False,0,True,False,False,0,False,0,False,False,0
1692,/mnt/class_data/Shelby/One_Minute_Audio/SL43_Trial_2_trim.WAV,33.0,36.0,True,0,True,False,False,0,False,0,False,False,0
1693,/mnt/class_data/Shelby/One_Minute_Audio/SL43_Trial_2_trim.WAV,36.0,39.0,False,0,True,False,False,0,False,0,False,False,0
1694,/mnt/class_data/Shelby/One_Minute_Audio/SL43_Trial_2_trim.WAV,39.0,42.0,True,0,True,False,False,0,False,0,False,False,0
1695,/mnt/class_data/Shelby/One_Minute_Audio/SL43_Trial_2_trim.WAV,42.0,45.0,False,0,True,False,False,0,False,0,False,False,0
1696,/mnt/class_data/Shelby/One_Minute_Audio/SL43_Trial_2_trim.WAV,45.0,48.0,True,0,True,False,False,0,False,0,False,False,0
1697,/mnt/class_data/Shelby/One_Minute_Audio/SL43_Trial_2_trim.WAV,48.0,51.0,False,0,True,False,False,0,False,0,False,False,0
1698,/mnt/class_data/Shelby/One_Minute_Audio/SL43_Trial_2_trim.WAV,51.0,54.0,False,0,True,False,False,0,False,0,False,False,0
1699,/mnt/class_data/Shelby/One_Minute_Audio/SL43_Trial_2_trim.WAV,54.0,57.0,True,0,True,False,False,0,False,0,False,False,0
1700,/mnt/class_data/Shelby/One_Minute_Audio/SL43_Trial_2_trim.WAV,57.0,60.0,True,0,False,False,False,0,False,0,False,False,0
1701,/mnt/class_data/Shelby/One_Minute_Audio/EF04_Trial_3_trim.WAV,0.0,3.0,False,0,False,False,False,0,False,0,False,True,0
1702,/mnt/class_data/Shelby/One_Minute_Audio/EF04_Trial_3_trim.WAV,3.0,6.0,False,0,True,False,False,0,False,0,False,True,0
1703,/mnt/class_data/Shelby/One_Minute_Audio/EF04_Trial_3_trim.WAV,6.0,9.0,False,0,False,False,False,0,False,0,False,True,0
1704,/mnt/class_data/Shelby/One_Minute_Audio/EF04_Trial_3_trim.WAV,9.0,12.0,False,0,False,False,False,0,False,0,False,True,0
1705,/mnt/class_data/Shelby/One_Minute_Audio/EF04_Trial_3_trim.WAV,12.0,15.0,False,0,False,False,False,0,True,0,False,False,0
1706,/mnt/class_data/Shelby/One_Minute_Audio/EF04_Trial_3_trim.WAV,15.0,18.0,False,0,True,False,False,0,True,0,False,False,0
1707,/mnt/class_data/Shelby/One_Minute_Audio/EF04_Trial_3_trim.WAV,18.0,21.0,False,0,False,False,False,0,False,0,False,True,0
1708,/mnt/class_data/Shelby/One_Minute_Audio/EF04_Trial_3_trim.WAV,21.0,24.0,False,0,False,False,False,0,False,0,False,False,0
1709,/mnt/class_data/Shelby/One_Minute_Audio/EF04_Trial_3_trim.WAV,24.0,27.0,False,0,False,False,False,0,False,0,False,True,0
1710,/mnt/class_data/Shelby/One_Minute_Audio/EF04_Trial_3_trim.WAV,27.0,30.0,False,0,False,False,False,0,True,0,False,False,0
1711,/mnt/class_data/Shelby/One_Minute_Audio/EF04_Trial_3_trim.WAV,30.0,33.0,False,0,False,False,False,0,False,0,False,True,0
1712,/mnt/class_data/Shelby/One_Minute_Audio/EF04_Trial_3_trim.WAV,33.0,36.0,False,0,False,False,False,0,True,0,False,False,0
1713,/mnt/class_data/Shelby/One_Minute_Audio/EF04_Trial_3_trim.WAV,36.0,39.0,False,0,False,False,False,0,True,0,False,False,0
1714,/mnt/class_data/Shelby/One_Minute_Audio/EF04_Trial_3_trim.WAV,39.0,42.0,False,0,False,False,False,0,True,0,False,False,0
1715,/mnt/class_data/Shelby/One_Minute_Audio/EF04_Trial_3_trim.WAV,42.0,45.0,False,0,False,False,False,0,False,0,False,False,0
1716,/mnt/class_data/Shelby/One_Minute_Audio/EF04_Trial_3_trim.WAV,45.0,48.0,False,0,True,False,False,0,False,0,False,False,0
1717,/mnt/class_data/Shelby/One_Minute_Audio/EF04_Trial_3_trim.WAV,48.0,51.0,False,0,False,False,False,0,False,0,False,False,0
1718,/mnt/class_data/Shelby/One_Minute_Audio/EF04_Trial_3_trim.WAV,51.0,54.0,False,0,False,False,False,0,False,0,False,False,0
1719,/mnt/class_data/Shelby/One_Minute_Audio/EF04_Trial_3_trim.WAV,54.0,57.0,False,0,True,False,False,0,True,0,False,False,0
1720,/mnt/class_data/Shelby/One_Minute_Audio/EF04_Trial_3_trim.WAV,57.0,60.0,False,0,False,False,False,0,False,0,False,False,0
1721,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_2_trim.WAV,0.0,3.0,True,0,False,False,False,0,False,0,False,False,0
1722,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_2_trim.WAV,3.0,6.0,True,0,False,False,False,0,False,0,False,False,0
1723,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_2_trim.WAV,6.0,9.0,True,0,False,False,False,0,False,0,False,False,0
1724,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_2_trim.WAV,9.0,12.0,True,0,False,False,True,0,False,0,False,False,0
1725,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_2_trim.WAV,12.0,15.0,True,0,False,False,True,0,False,0,False,False,0
1726,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_2_trim.WAV,15.0,18.0,False,0,True,False,True,0,False,0,False,False,0
1727,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_2_trim.WAV,18.0,21.0,False,0,True,False,True,0,False,0,False,False,0
1728,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_2_trim.WAV,21.0,24.0,False,0,True,False,True,0,False,0,False,False,0
1729,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_2_trim.WAV,24.0,27.0,False,0,True,False,True,0,False,0,False,False,0
1730,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_2_trim.WAV,27.0,30.0,False,0,True,False,True,0,False,0,False,False,0
1731,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_2_trim.WAV,30.0,33.0,False,0,True,False,True,0,False,0,False,False,0
1732,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_2_trim.WAV,33.0,36.0,False,0,True,False,True,0,False,0,False,False,0
1733,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_2_trim.WAV,36.0,39.0,False,0,True,False,True,0,False,0,False,False,0
1734,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_2_trim.WAV,39.0,42.0,False,0,True,False,True,0,False,0,False,False,0
1735,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_2_trim.WAV,42.0,45.0,False,0,True,False,True,0,False,0,False,False,0
1736,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_2_trim.WAV,45.0,48.0,False,0,True,False,True,0,False,0,False,False,0
1737,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_2_trim.WAV,48.0,51.0,False,0,True,False,True,0,False,0,False,False,0
1738,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_2_trim.WAV,51.0,54.0,False,0,True,False,True,0,False,0,False,False,0
1739,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_2_trim.WAV,54.0,57.0,False,0,True,False,True,0,False,0,False,False,0
1740,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_2_trim.WAV,57.0,60.0,False,0,True,False,True,0,False,0,False,False,0
1741,/mnt/class_data/Shelby/One_Minute_Audio/SL17a_Trial_2_trim.WAV,0.0,3.0,False,0,False,False,False,0,False,0,False,False,1
1742,/mnt/class_data/Shelby/One_Minute_Audio/SL17a_Trial_2_trim.WAV,3.0,6.0,False,0,False,False,False,0,False,0,False,False,1
1743,/mnt/class_data/Shelby/One_Minute_Audio/SL17a_Trial_2_trim.WAV,6.0,9.0,False,0,False,False,False,0,False,0,False,False,1
1744,/mnt/class_data/Shelby/One_Minute_Audio/SL17a_Trial_2_trim.WAV,9.0,12.0,False,0,False,False,False,0,False,0,False,False,1
1745,/mnt/class_data/Shelby/One_Minute_Audio/SL17a_Trial_2_trim.WAV,12.0,15.0,False,0,False,False,False,0,False,0,False,False,1
1746,/mnt/class_data/Shelby/One_Minute_Audio/SL17a_Trial_2_trim.WAV,15.0,18.0,False,0,False,False,False,0,False,0,False,False,1
1747,/mnt/class_data/Shelby/One_Minute_Audio/SL17a_Trial_2_trim.WAV,18.0,21.0,False,0,False,False,False,0,False,0,False,False,1
1748,/mnt/class_data/Shelby/One_Minute_Audio/SL17a_Trial_2_trim.WAV,21.0,24.0,False,0,False,False,False,0,False,0,False,False,0
1749,/mnt/class_data/Shelby/One_Minute_Audio/SL17a_Trial_2_trim.WAV,24.0,27.0,False,0,False,False,False,0,False,0,False,False,1
1750,/mnt/class_data/Shelby/One_Minute_Audio/SL17a_Trial_2_trim.WAV,27.0,30.0,False,0,False,False,False,0,False,0,False,False,1
1751,/mnt/class_data/Shelby/One_Minute_Audio/SL17a_Trial_2_trim.WAV,30.0,33.0,False,0,False,False,False,0,False,0,False,False,1
1752,/mnt/class_data/Shelby/One_Minute_Audio/SL17a_Trial_2_trim.WAV,33.0,36.0,False,0,False,False,False,0,False,0,False,False,1
1753,/mnt/class_data/Shelby/One_Minute_Audio/SL17a_Trial_2_trim.WAV,36.0,39.0,False,0,False,False,False,0,False,0,False,False,1
1754,/mnt/class_data/Shelby/One_Minute_Audio/SL17a_Trial_2_trim.WAV,39.0,42.0,False,0,True,False,False,0,True,0,False,False,1
1755,/mnt/class_data/Shelby/One_Minute_Audio/SL17a_Trial_2_trim.WAV,42.0,45.0,False,0,False,False,False,0,True,0,False,False,0
1756,/mnt/class_data/Shelby/One_Minute_Audio/SL17a_Trial_2_trim.WAV,45.0,48.0,False,0,False,False,False,0,False,0,False,False,1
1757,/mnt/class_data/Shelby/One_Minute_Audio/SL17a_Trial_2_trim.WAV,48.0,51.0,False,0,False,False,False,0,True,0,False,False,1
1758,/mnt/class_data/Shelby/One_Minute_Audio/SL17a_Trial_2_trim.WAV,51.0,54.0,False,0,False,False,False,0,False,0,False,False,1
1759,/mnt/class_data/Shelby/One_Minute_Audio/SL17a_Trial_2_trim.WAV,54.0,57.0,False,0,False,False,False,0,False,0,False,False,1
1760,/mnt/class_data/Shelby/One_Minute_Audio/SL17a_Trial_2_trim.WAV,57.0,60.0,False,0,False,False,False,0,False,0,False,False,1
1761,/mnt/class_data/Shelby/One_Minute_Audio/SL02_Trial_1_trim.WAV,0.0,3.0,False,0,True,False,False,0,False,0,False,False,0
1762,/mnt/class_data/Shelby/One_Minute_Audio/SL02_Trial_1_trim.WAV,3.0,6.0,False,0,False,False,False,0,False,0,False,False,0
1763,/mnt/class_data/Shelby/One_Minute_Audio/SL02_Trial_1_trim.WAV,6.0,9.0,False,0,True,False,False,0,False,0,False,False,0
1764,/mnt/class_data/Shelby/One_Minute_Audio/SL02_Trial_1_trim.WAV,9.0,12.0,False,0,True,False,False,0,False,0,False,False,0
1765,/mnt/class_data/Shelby/One_Minute_Audio/SL02_Trial_1_trim.WAV,12.0,15.0,False,0,False,False,False,0,False,0,False,False,0
1766,/mnt/class_data/Shelby/One_Minute_Audio/SL02_Trial_1_trim.WAV,15.0,18.0,False,0,False,False,False,0,False,0,False,False,0
1767,/mnt/class_data/Shelby/One_Minute_Audio/SL02_Trial_1_trim.WAV,18.0,21.0,False,0,False,False,False,0,False,0,False,False,0
1768,/mnt/class_data/Shelby/One_Minute_Audio/SL02_Trial_1_trim.WAV,21.0,24.0,False,0,False,False,False,0,False,0,False,False,0
1769,/mnt/class_data/Shelby/One_Minute_Audio/SL02_Trial_1_trim.WAV,24.0,27.0,False,0,False,False,False,0,False,0,False,False,0
1770,/mnt/class_data/Shelby/One_Minute_Audio/SL02_Trial_1_trim.WAV,27.0,30.0,False,0,False,False,False,0,False,0,False,False,0
1771,/mnt/class_data/Shelby/One_Minute_Audio/SL02_Trial_1_trim.WAV,30.0,33.0,False,0,False,False,False,0,False,0,False,False,0
1772,/mnt/class_data/Shelby/One_Minute_Audio/SL02_Trial_1_trim.WAV,33.0,36.0,False,0,False,False,False,0,False,0,False,False,0
1773,/mnt/class_data/Shelby/One_Minute_Audio/SL02_Trial_1_trim.WAV,36.0,39.0,False,0,False,False,False,0,False,0,False,False,0
1774,/mnt/class_data/Shelby/One_Minute_Audio/SL02_Trial_1_trim.WAV,39.0,42.0,False,0,False,False,False,0,False,0,False,False,0
1775,/mnt/class_data/Shelby/One_Minute_Audio/SL02_Trial_1_trim.WAV,42.0,45.0,False,0,False,False,False,0,False,0,False,False,0
1776,/mnt/class_data/Shelby/One_Minute_Audio/SL02_Trial_1_trim.WAV,45.0,48.0,False,0,True,False,False,0,False,0,False,False,0
1777,/mnt/class_data/Shelby/One_Minute_Audio/SL02_Trial_1_trim.WAV,48.0,51.0,False,0,True,False,False,0,False,0,False,False,0
1778,/mnt/class_data/Shelby/One_Minute_Audio/SL02_Trial_1_trim.WAV,51.0,54.0,False,0,True,False,False,0,False,0,False,False,0
1779,/mnt/class_data/Shelby/One_Minute_Audio/SL02_Trial_1_trim.WAV,54.0,57.0,True,0,True,False,False,0,False,0,False,False,0
1780,/mnt/class_data/Shelby/One_Minute_Audio/SL02_Trial_1_trim.WAV,57.0,60.0,False,0,True,False,False,0,False,0,False,False,0
1781,/mnt/class_data/Shelby/One_Minute_Audio/SL01_Trial_3_trim.WAV,0.0,3.0,False,0,False,False,False,0,False,0,False,False,0
1782,/mnt/class_data/Shelby/One_Minute_Audio/SL01_Trial_3_trim.WAV,3.0,6.0,False,0,True,False,False,0,False,0,False,False,0
1783,/mnt/class_data/Shelby/One_Minute_Audio/SL01_Trial_3_trim.WAV,6.0,9.0,False,0,False,False,False,0,False,0,False,False,0
1784,/mnt/class_data/Shelby/One_Minute_Audio/SL01_Trial_3_trim.WAV,9.0,12.0,False,0,False,False,False,0,False,0,False,False,0
1785,/mnt/class_data/Shelby/One_Minute_Audio/SL01_Trial_3_trim.WAV,12.0,15.0,False,0,False,False,False,0,True,0,False,False,0
1786,/mnt/class_data/Shelby/One_Minute_Audio/SL01_Trial_3_trim.WAV,15.0,18.0,False,0,False,False,False,0,False,0,False,False,0
1787,/mnt/class_data/Shelby/One_Minute_Audio/SL01_Trial_3_trim.WAV,18.0,21.0,False,0,True,False,False,0,True,0,False,False,0
1788,/mnt/class_data/Shelby/One_Minute_Audio/SL01_Trial_3_trim.WAV,21.0,24.0,False,0,False,False,False,0,False,0,False,False,0
1789,/mnt/class_data/Shelby/One_Minute_Audio/SL01_Trial_3_trim.WAV,24.0,27.0,False,0,False,False,False,0,False,0,False,False,0
1790,/mnt/class_data/Shelby/One_Minute_Audio/SL01_Trial_3_trim.WAV,27.0,30.0,False,0,False,False,False,0,True,0,False,False,0
1791,/mnt/class_data/Shelby/One_Minute_Audio/SL01_Trial_3_trim.WAV,30.0,33.0,False,0,False,False,False,0,True,0,False,False,0
1792,/mnt/class_data/Shelby/One_Minute_Audio/SL01_Trial_3_trim.WAV,33.0,36.0,False,0,False,False,False,0,False,0,False,False,0
1793,/mnt/class_data/Shelby/One_Minute_Audio/SL01_Trial_3_trim.WAV,36.0,39.0,True,0,False,False,False,0,False,0,False,False,0
1794,/mnt/class_data/Shelby/One_Minute_Audio/SL01_Trial_3_trim.WAV,39.0,42.0,False,0,False,False,False,0,False,0,False,False,0
1795,/mnt/class_data/Shelby/One_Minute_Audio/SL01_Trial_3_trim.WAV,42.0,45.0,False,0,False,False,False,0,False,0,False,False,0
1796,/mnt/class_data/Shelby/One_Minute_Audio/SL01_Trial_3_trim.WAV,45.0,48.0,False,0,True,False,False,0,False,0,False,False,0
1797,/mnt/class_data/Shelby/One_Minute_Audio/SL01_Trial_3_trim.WAV,48.0,51.0,False,0,True,False,False,0,False,0,False,False,0
1798,/mnt/class_data/Shelby/One_Minute_Audio/SL01_Trial_3_trim.WAV,51.0,54.0,False,0,True,False,False,0,True,0,False,False,0
1799,/mnt/class_data/Shelby/One_Minute_Audio/SL01_Trial_3_trim.WAV,54.0,57.0,False,0,False,False,False,0,False,0,False,False,0
1800,/mnt/class_data/Shelby/One_Minute_Audio/SL01_Trial_3_trim.WAV,57.0,60.0,False,0,True,False,False,0,True,0,False,False,0
1801,/mnt/class_data/Shelby/One_Minute_Audio/AZ15_Trial_1_trim.WAV,0.0,3.0,False,1,True,False,False,0,False,1,False,False,0
1802,/mnt/class_data/Shelby/One_Minute_Audio/AZ15_Trial_1_trim.WAV,3.0,6.0,False,1,True,False,False,0,False,1,False,False,0
1803,/mnt/class_data/Shelby/One_Minute_Audio/AZ15_Trial_1_trim.WAV,6.0,9.0,False,1,True,False,False,0,False,0,False,False,0
1804,/mnt/class_data/Shelby/One_Minute_Audio/AZ15_Trial_1_trim.WAV,9.0,12.0,False,1,False,False,False,0,False,1,False,False,0
1805,/mnt/class_data/Shelby/One_Minute_Audio/AZ15_Trial_1_trim.WAV,12.0,15.0,False,1,False,False,False,0,False,0,False,False,0
1806,/mnt/class_data/Shelby/One_Minute_Audio/AZ15_Trial_1_trim.WAV,15.0,18.0,False,0,True,False,False,0,False,0,False,False,0
1807,/mnt/class_data/Shelby/One_Minute_Audio/AZ15_Trial_1_trim.WAV,18.0,21.0,False,0,True,False,False,0,False,0,False,False,0
1808,/mnt/class_data/Shelby/One_Minute_Audio/AZ15_Trial_1_trim.WAV,21.0,24.0,False,0,True,False,False,0,False,0,False,False,0
1809,/mnt/class_data/Shelby/One_Minute_Audio/AZ15_Trial_1_trim.WAV,24.0,27.0,False,1,True,False,False,0,False,1,False,False,0
1810,/mnt/class_data/Shelby/One_Minute_Audio/AZ15_Trial_1_trim.WAV,27.0,30.0,False,1,True,False,False,0,False,1,False,False,0
1811,/mnt/class_data/Shelby/One_Minute_Audio/AZ15_Trial_1_trim.WAV,30.0,33.0,False,1,True,False,False,0,False,1,False,False,0
1812,/mnt/class_data/Shelby/One_Minute_Audio/AZ15_Trial_1_trim.WAV,33.0,36.0,False,1,True,False,False,0,False,1,False,False,0
1813,/mnt/class_data/Shelby/One_Minute_Audio/AZ15_Trial_1_trim.WAV,36.0,39.0,False,1,True,False,False,0,False,1,False,False,0
1814,/mnt/class_data/Shelby/One_Minute_Audio/AZ15_Trial_1_trim.WAV,39.0,42.0,False,0,True,False,False,0,False,1,False,False,0
1815,/mnt/class_data/Shelby/One_Minute_Audio/AZ15_Trial_1_trim.WAV,42.0,45.0,False,1,True,False,False,0,False,1,False,False,0
1816,/mnt/class_data/Shelby/One_Minute_Audio/AZ15_Trial_1_trim.WAV,45.0,48.0,False,1,True,False,False,0,False,0,False,False,0
1817,/mnt/class_data/Shelby/One_Minute_Audio/AZ15_Trial_1_trim.WAV,48.0,51.0,False,0,True,False,False,0,False,0,False,False,0
1818,/mnt/class_data/Shelby/One_Minute_Audio/AZ15_Trial_1_trim.WAV,51.0,54.0,False,0,True,False,False,0,False,1,False,False,0
1819,/mnt/class_data/Shelby/One_Minute_Audio/AZ15_Trial_1_trim.WAV,54.0,57.0,False,0,True,False,False,0,False,0,False,False,0
1820,/mnt/class_data/Shelby/One_Minute_Audio/AZ15_Trial_1_trim.WAV,57.0,60.0,False,1,True,False,False,0,False,0,False,False,0
1821,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_1_trim.WAV,0.0,3.0,True,0,True,False,False,0,False,1,False,False,1
1822,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_1_trim.WAV,3.0,6.0,False,0,True,False,False,0,False,0,False,False,0
1823,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_1_trim.WAV,6.0,9.0,False,0,True,False,True,0,False,0,False,False,0
1824,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_1_trim.WAV,9.0,12.0,False,0,True,False,True,0,False,0,False,False,0
1825,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_1_trim.WAV,12.0,15.0,False,0,True,False,True,0,False,1,False,False,0
1826,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_1_trim.WAV,15.0,18.0,True,0,True,False,False,0,False,1,False,False,1
1827,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_1_trim.WAV,18.0,21.0,True,0,True,False,True,0,False,0,False,False,1
1828,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_1_trim.WAV,21.0,24.0,True,0,True,False,True,0,False,1,False,False,1
1829,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_1_trim.WAV,24.0,27.0,True,0,False,False,True,0,False,0,False,False,0
1830,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_1_trim.WAV,27.0,30.0,False,0,True,False,True,0,False,0,False,False,0
1831,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_1_trim.WAV,30.0,33.0,True,0,True,False,False,0,False,1,False,False,0
1832,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_1_trim.WAV,33.0,36.0,True,0,True,False,False,0,False,1,False,False,0
1833,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_1_trim.WAV,36.0,39.0,False,0,True,False,False,0,False,1,False,False,0
1834,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_1_trim.WAV,39.0,42.0,False,0,True,False,False,0,False,1,False,False,0
1835,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_1_trim.WAV,42.0,45.0,False,0,True,False,False,0,False,1,False,False,0
1836,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_1_trim.WAV,45.0,48.0,True,0,True,False,False,0,False,1,False,False,0
1837,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_1_trim.WAV,48.0,51.0,False,0,True,False,False,0,False,1,False,False,0
1838,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_1_trim.WAV,51.0,54.0,True,0,True,False,True,0,False,0,False,False,0
1839,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_1_trim.WAV,54.0,57.0,False,0,True,False,False,0,False,1,False,False,0
1840,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_1_trim.WAV,57.0,60.0,False,0,True,False,True,0,False,0,False,False,0
1841,/mnt/class_data/Shelby/One_Minute_Audio/SL42_Trial_1_trim.WAV,0.0,3.0,True,0,True,False,False,0,False,0,False,False,0
