Selection,View,Channel,begin_time_s,end_time_s,low_freq_hz,high_freq_hz,delta_time_s,call_type,selection_fpath,file_id,channel_is_one,NestID,Site,Date,Time,Model,Stage,NestAge,NestlingAge,Trial,Weather,wav_fpath,wav_fname,has_wav,has_metadata
28,Spectrogram 1,1,10.34912964,10.44907426,1099.526,14180.095,0.0999,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 2_trim.Table.1.selections.txt,SL41_Trial_2_trim,True,SL41,Safeway Parking Lot,6/3/2025,8:17:00,GroundSquirrel,Nestling,17,5.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 2_trim.WAV,SL41 Trial 2_trim.WAV,True,True
6,Spectrogram 1,1,12.33900052,12.94699699,4360.19,21952.607,0.608,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 2_trim.Table.1.selections.txt,SL41_Trial_2_trim,True,SL41,Safeway Parking Lot,6/3/2025,8:17:00,GroundSquirrel,Nestling,17,5.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 2_trim.WAV,SL41 Trial 2_trim.WAV,True,True
7,Spectrogram 1,1,14.38370096,15.12912129,4208.531,21118.483,0.7454,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 2_trim.Table.1.selections.txt,SL41_Trial_2_trim,True,SL41,Safeway Parking Lot,6/3/2025,8:17:00,GroundSquirrel,Nestling,17,5.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 2_trim.WAV,SL41 Trial 2_trim.WAV,True,True
8,Spectrogram 1,1,16.51608683,17.45306768,3677.725,22331.754,0.937,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 2_trim.Table.1.selections.txt,SL41_Trial_2_trim,True,SL41,Safeway Parking Lot,6/3/2025,8:17:00,GroundSquirrel,Nestling,17,5.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 2_trim.WAV,SL41 Trial 2_trim.WAV,True,True
9,Spectrogram 1,1,18.8856073,19.25207092,3943.128,16909.953,0.3665,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 2_trim.Table.1.selections.txt,SL41_Trial_2_trim,True,SL41,Safeway Parking Lot,6/3/2025,8:17:00,GroundSquirrel,Nestling,17,5.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 2_trim.WAV,SL41 Trial 2_trim.WAV,True,True
10,Spectrogram 1,1,19.08966091,19.92669714,4208.531,23582.938,0.837,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 2_trim.Table.1.selections.txt,SL41_Trial_2_trim,True,SL41,Safeway Parking Lot,6/3/2025,8:17:00,GroundSquirrel,Nestling,17,5.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 2_trim.WAV,SL41 Trial 2_trim.WAV,True,True
11,Spectrogram 1,1,21.19335797,22.13450318,4018.957,22369.668,0.9411,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 2_trim.Table.1.selections.txt,SL41_Trial_2_trim,True,SL41,Safeway Parking Lot,6/3/2025,8:17:00,GroundSquirrel,Nestling,17,5.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 2_trim.WAV,SL41 Trial 2_trim.WAV,True,True
12,Spectrogram 1,1,23.20890789,24.00846489,3905.213,22597.156,0.7996,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 2_trim.Table.1.selections.txt,SL41_Trial_2_trim,True,SL41,Safeway Parking Lot,6/3/2025,8:17:00,GroundSquirrel,Nestling,17,5.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 2_trim.WAV,SL41 Trial 2_trim.WAV,True,True
13,Spectrogram 1,1,23.35396701,23.93281296,1744.076,14180.095,0.5788,Chits,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 2_trim.Table.1.selections.txt,SL41_Trial_2_trim,True,SL41,Safeway Parking Lot,6/3/2025,8:17:00,GroundSquirrel,Nestling,17,5.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 2_trim.WAV,SL41 Trial 2_trim.WAV,True,True
14,Spectrogram 1,1,25.8442539,26.58550987,3943.128,22369.668,0.7413,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 2_trim.Table.1.selections.txt,SL41_Trial_2_trim,True,SL41,Safeway Parking Lot,6/3/2025,8:17:00,GroundSquirrel,Nestling,17,5.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 2_trim.WAV,SL41 Trial 2_trim.WAV,True,True
15,Spectrogram 1,1,28.71349913,29.40478279,4132.701,22180.095,0.6913,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 2_trim.Table.1.selections.txt,SL41_Trial_2_trim,True,SL41,Safeway Parking Lot,6/3/2025,8:17:00,GroundSquirrel,Nestling,17,5.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 2_trim.WAV,SL41 Trial 2_trim.WAV,True,True
16,Spectrogram 1,1,30.72072034,31.5036199,4132.701,21914.692,0.7829,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 2_trim.Table.1.selections.txt,SL41_Trial_2_trim,True,SL41,Safeway Parking Lot,6/3/2025,8:17:00,GroundSquirrel,Nestling,17,5.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 2_trim.WAV,SL41 Trial 2_trim.WAV,True,True
17,Spectrogram 1,1,32.98289416,33.72831448,3791.469,22142.18,0.7454,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 2_trim.Table.1.selections.txt,SL41_Trial_2_trim,True,SL41,Safeway Parking Lot,6/3/2025,8:17:00,GroundSquirrel,Nestling,17,5.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 2_trim.WAV,SL41 Trial 2_trim.WAV,True,True
18,Spectrogram 1,1,35.4981672,36.28939548,3981.043,22407.583,0.7912,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 2_trim.Table.1.selections.txt,SL41_Trial_2_trim,True,SL41,Safeway Parking Lot,6/3/2025,8:17:00,GroundSquirrel,Nestling,17,5.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 2_trim.WAV,SL41 Trial 2_trim.WAV,True,True
19,Spectrogram 1,1,37.88851111,38.51316501,4208.531,22407.583,0.6247,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 2_trim.Table.1.selections.txt,SL41_Trial_2_trim,True,SL41,Safeway Parking Lot,6/3/2025,8:17:00,GroundSquirrel,Nestling,17,5.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 2_trim.WAV,SL41 Trial 2_trim.WAV,True,True
20,Spectrogram 1,1,40.78574891,41.48952564,3981.043,22597.156,0.7038,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 2_trim.Table.1.selections.txt,SL41_Trial_2_trim,True,SL41,Safeway Parking Lot,6/3/2025,8:17:00,GroundSquirrel,Nestling,17,5.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 2_trim.WAV,SL41 Trial 2_trim.WAV,True,True
21,Spectrogram 1,1,42.54310855,42.98036628,3943.128,15734.597,0.4373,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 2_trim.Table.1.selections.txt,SL41_Trial_2_trim,True,SL41,Safeway Parking Lot,6/3/2025,8:17:00,GroundSquirrel,Nestling,17,5.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 2_trim.WAV,SL41 Trial 2_trim.WAV,True,True
22,Spectrogram 1,1,42.78880575,43.69247173,4208.531,22976.303,0.9037,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 2_trim.Table.1.selections.txt,SL41_Trial_2_trim,True,SL41,Safeway Parking Lot,6/3/2025,8:17:00,GroundSquirrel,Nestling,17,5.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 2_trim.WAV,SL41 Trial 2_trim.WAV,True,True
23,Spectrogram 1,1,45.19696732,46.07981151,3905.213,22597.156,0.8828,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 2_trim.Table.1.selections.txt,SL41_Trial_2_trim,True,SL41,Safeway Parking Lot,6/3/2025,8:17:00,GroundSquirrel,Nestling,17,5.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 2_trim.WAV,SL41 Trial 2_trim.WAV,True,True
24,Spectrogram 1,1,47.44988573,48.34938735,4018.957,23165.877,0.8995,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 2_trim.Table.1.selections.txt,SL41_Trial_2_trim,True,SL41,Safeway Parking Lot,6/3/2025,8:17:00,GroundSquirrel,Nestling,17,5.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 2_trim.WAV,SL41 Trial 2_trim.WAV,True,True
25,Spectrogram 1,1,49.50083517,50.40866551,4132.701,22976.303,0.9078,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 2_trim.Table.1.selections.txt,SL41_Trial_2_trim,True,SL41,Safeway Parking Lot,6/3/2025,8:17:00,GroundSquirrel,Nestling,17,5.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 2_trim.WAV,SL41 Trial 2_trim.WAV,True,True
29,Spectrogram 1,1,50.94123608,51.0620025,568.72,20056.872,0.1208,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 2_trim.Table.1.selections.txt,SL41_Trial_2_trim,True,SL41,Safeway Parking Lot,6/3/2025,8:17:00,GroundSquirrel,Nestling,17,5.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 2_trim.WAV,SL41 Trial 2_trim.WAV,True,True
30,Spectrogram 1,1,51.11613918,51.21191944,492.891,21232.227,0.0958,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 2_trim.Table.1.selections.txt,SL41_Trial_2_trim,True,SL41,Safeway Parking Lot,6/3/2025,8:17:00,GroundSquirrel,Nestling,17,5.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 2_trim.WAV,SL41 Trial 2_trim.WAV,True,True
31,Spectrogram 1,1,51.90320309,52.02396951,796.209,15734.597,0.1208,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 2_trim.Table.1.selections.txt,SL41_Trial_2_trim,True,SL41,Safeway Parking Lot,6/3/2025,8:17:00,GroundSquirrel,Nestling,17,5.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 2_trim.WAV,SL41 Trial 2_trim.WAV,True,True
32,Spectrogram 1,1,52.15306465,52.26550236,492.891,15355.45,0.1124,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 2_trim.Table.1.selections.txt,SL41_Trial_2_trim,True,SL41,Safeway Parking Lot,6/3/2025,8:17:00,GroundSquirrel,Nestling,17,5.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 2_trim.WAV,SL41 Trial 2_trim.WAV,True,True
26,Spectrogram 1,1,52.16186079,52.76152854,4056.872,23165.877,0.5997,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 2_trim.Table.1.selections.txt,SL41_Trial_2_trim,True,SL41,Safeway Parking Lot,6/3/2025,8:17:00,GroundSquirrel,Nestling,17,5.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 2_trim.WAV,SL41 Trial 2_trim.WAV,True,True
33,Spectrogram 1,1,52.36961134,52.49037776,417.062,17554.502,0.1208,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 2_trim.Table.1.selections.txt,SL41_Trial_2_trim,True,SL41,Safeway Parking Lot,6/3/2025,8:17:00,GroundSquirrel,Nestling,17,5.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 2_trim.WAV,SL41 Trial 2_trim.WAV,True,True
34,Spectrogram 1,1,52.92763549,53.02758012,796.209,12853.081,0.0999,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 2_trim.Table.1.selections.txt,SL41_Trial_2_trim,True,SL41,Safeway Parking Lot,6/3/2025,8:17:00,GroundSquirrel,Nestling,17,5.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 2_trim.WAV,SL41 Trial 2_trim.WAV,True,True
35,Spectrogram 1,1,54.3072003,54.38632313,796.209,18047.393,0.0791,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 2_trim.Table.1.selections.txt,SL41_Trial_2_trim,True,SL41,Safeway Parking Lot,6/3/2025,8:17:00,GroundSquirrel,Nestling,17,5.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 2_trim.WAV,SL41 Trial 2_trim.WAV,True,True
36,Spectrogram 1,1,54.41963801,54.49876083,909.953,18199.052,0.0791,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 2_trim.Table.1.selections.txt,SL41_Trial_2_trim,True,SL41,Safeway Parking Lot,6/3/2025,8:17:00,GroundSquirrel,Nestling,17,5.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 2_trim.WAV,SL41 Trial 2_trim.WAV,True,True
37,Spectrogram 1,1,55.57316555,55.70226069,985.782,17933.649,0.1291,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 2_trim.Table.1.selections.txt,SL41_Trial_2_trim,True,SL41,Safeway Parking Lot,6/3/2025,8:17:00,GroundSquirrel,Nestling,17,5.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 2_trim.WAV,SL41 Trial 2_trim.WAV,True,True
38,Spectrogram 1,1,57.06817055,57.19726569,872.038,18426.54,0.1291,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 2_trim.Table.1.selections.txt,SL41_Trial_2_trim,True,SL41,Safeway Parking Lot,6/3/2025,8:17:00,GroundSquirrel,Nestling,17,5.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 2_trim.WAV,SL41 Trial 2_trim.WAV,True,True
39,Spectrogram 1,1,58.23511557,58.34338892,985.782,17516.588,0.1083,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 2_trim.Table.1.selections.txt,SL41_Trial_2_trim,True,SL41,Safeway Parking Lot,6/3/2025,8:17:00,GroundSquirrel,Nestling,17,5.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 2_trim.WAV,SL41 Trial 2_trim.WAV,True,True
40,Spectrogram 1,1,59.78842161,59.92168111,947.867,18199.052,0.1333,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 2_trim.Table.1.selections.txt,SL41_Trial_2_trim,True,SL41,Safeway Parking Lot,6/3/2025,8:17:00,GroundSquirrel,Nestling,17,5.0,2,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 2_trim.WAV,SL41 Trial 2_trim.WAV,True,True
1,Spectrogram 1,1,0.247340628,0.34451016,1358.531,20412.796,0.0972,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 3_trim.Table.1.selections.txt,SL41_Trial_3_trim,True,SL41,Safeway Parking Lot,6/3/2025,9:28:00,Cowbird,Nestling,17,5.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 3_trim.wav,SL41 Trial 3_trim.WAV,True,True
2,Spectrogram 1,1,3.662996919,3.80138989,1672.038,19959.953,0.1384,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 3_trim.Table.1.selections.txt,SL41_Trial_3_trim,True,SL41,Safeway Parking Lot,6/3/2025,9:28:00,Cowbird,Nestling,17,5.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 3_trim.wav,SL41 Trial 3_trim.WAV,True,True
3,Spectrogram 1,1,4.345521068,4.475080445,940.521,20134.123,0.1296,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 3_trim.Table.1.selections.txt,SL41_Trial_3_trim,True,SL41,Safeway Parking Lot,6/3/2025,9:28:00,Cowbird,Nestling,17,5.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 3_trim.wav,SL41 Trial 3_trim.WAV,True,True
4,Spectrogram 1,1,7.583594748,7.651318967,522.512,20343.128,0.0677,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 3_trim.Table.1.selections.txt,SL41_Trial_3_trim,True,SL41,Safeway Parking Lot,6/3/2025,9:28:00,Cowbird,Nestling,17,5.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 3_trim.wav,SL41 Trial 3_trim.WAV,True,True
5,Spectrogram 1,1,7.836824438,7.916326783,766.351,20343.128,0.0795,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 3_trim.Table.1.selections.txt,SL41_Trial_3_trim,True,SL41,Safeway Parking Lot,6/3/2025,9:28:00,Cowbird,Nestling,17,5.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 3_trim.wav,SL41 Trial 3_trim.WAV,True,True
6,Spectrogram 1,1,12.38269506,12.48280913,1045.024,20203.791,0.1001,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 3_trim.Table.1.selections.txt,SL41_Trial_3_trim,True,SL41,Safeway Parking Lot,6/3/2025,9:28:00,Cowbird,Nestling,17,5.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 3_trim.wav,SL41 Trial 3_trim.WAV,True,True
7,Spectrogram 1,1,12.70364897,12.8096521,905.687,20168.957,0.106,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 3_trim.Table.1.selections.txt,SL41_Trial_3_trim,True,SL41,Safeway Parking Lot,6/3/2025,9:28:00,Cowbird,Nestling,17,5.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 3_trim.wav,SL41 Trial 3_trim.WAV,True,True
8,Spectrogram 1,1,13.93446305,14.03752164,696.682,20168.957,0.1031,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 3_trim.Table.1.selections.txt,SL41_Trial_3_trim,True,SL41,Safeway Parking Lot,6/3/2025,9:28:00,Cowbird,Nestling,17,5.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 3_trim.wav,SL41 Trial 3_trim.WAV,True,True
9,Spectrogram 1,1,16.26562123,16.37456889,1010.19,20343.128,0.1089,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 3_trim.Table.1.selections.txt,SL41_Trial_3_trim,True,SL41,Safeway Parking Lot,6/3/2025,9:28:00,Cowbird,Nestling,17,5.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 3_trim.wav,SL41 Trial 3_trim.WAV,True,True
10,Spectrogram 1,1,16.75441343,16.85452749,801.185,20099.289,0.1001,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 3_trim.Table.1.selections.txt,SL41_Trial_3_trim,True,SL41,Safeway Parking Lot,6/3/2025,9:28:00,Cowbird,Nestling,17,5.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 3_trim.wav,SL41 Trial 3_trim.WAV,True,True
11,Spectrogram 1,1,18.71574479,18.80702526,940.521,20203.791,0.0913,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 3_trim.Table.1.selections.txt,SL41_Trial_3_trim,True,SL41,Safeway Parking Lot,6/3/2025,9:28:00,Cowbird,Nestling,17,5.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 3_trim.wav,SL41 Trial 3_trim.WAV,True,True
12,Spectrogram 1,1,19.19275886,19.28698386,766.351,20029.621,0.0942,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 3_trim.Table.1.selections.txt,SL41_Trial_3_trim,True,SL41,Safeway Parking Lot,6/3/2025,9:28:00,Cowbird,Nestling,17,5.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 3_trim.wav,SL41 Trial 3_trim.WAV,True,True
13,Spectrogram 1,1,20.35584871,20.45007371,975.355,20273.46,0.0942,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 3_trim.Table.1.selections.txt,SL41_Trial_3_trim,True,SL41,Safeway Parking Lot,6/3/2025,9:28:00,Cowbird,Nestling,17,5.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 3_trim.wav,SL41 Trial 3_trim.WAV,True,True
14,Spectrogram 1,1,20.69152528,20.76513856,801.185,20064.455,0.0736,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 3_trim.Table.1.selections.txt,SL41_Trial_3_trim,True,SL41,Safeway Parking Lot,6/3/2025,9:28:00,Cowbird,Nestling,17,5.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 3_trim.wav,SL41 Trial 3_trim.WAV,True,True
15,Spectrogram 1,1,22.32100481,22.42111888,731.517,20168.957,0.1001,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 3_trim.Table.1.selections.txt,SL41_Trial_3_trim,True,SL41,Safeway Parking Lot,6/3/2025,9:28:00,Cowbird,Nestling,17,5.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 3_trim.wav,SL41 Trial 3_trim.WAV,True,True
16,Spectrogram 1,1,23.56065248,23.68726733,1079.858,20168.957,0.1266,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 3_trim.Table.1.selections.txt,SL41_Trial_3_trim,True,SL41,Safeway Parking Lot,6/3/2025,9:28:00,Cowbird,Nestling,17,5.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 3_trim.wav,SL41 Trial 3_trim.WAV,True,True
17,Spectrogram 1,1,25.68466018,25.78771878,592.18,20134.123,0.1031,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL41 Trial 3_trim.Table.1.selections.txt,SL41_Trial_3_trim,True,SL41,Safeway Parking Lot,6/3/2025,9:28:00,Cowbird,Nestling,17,5.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL41 Trial 3_trim.wav,SL41 Trial 3_trim.WAV,True,True
